Species,Origin,Run,Year,Count
Chinook,Hatchery,Spring,2018,0
Chinook,Hatchery,Spring,2019,0
Chinook,Hatchery,Spring,2020,0
Chinook,Hatchery,Summer,1997,0
Chinook,Hatchery,Summer,1998,0
Chinook,Hatchery,Summer,1999,0
Chinook,Hatchery,Summer,2000,0
Chinook,Hatchery,Summer,2001,0
Chinook,Hatchery,Summer,2002,0
Chinook,Hatchery,Summer,2003,0
Chinook,Hatchery,Summer,2004,0
Chinook,Hatchery,Summer,2005,0
Chinook,Hatchery,Summer,2006,0
Chinook,Hatchery,Summer,2007,0
Chinook,Hatchery,Summer,2008,0
Chinook,Hatchery,Summer,2009,0
Chinook,Hatchery,Summer,2010,3710
Chinook,Hatchery,Summer,2011,2455
Chinook,Hatchery,Summer,2012,4764
Chinook,Hatchery,Summer,2013,5093
Chinook,Hatchery,Summer,2014,2769
Chinook,Hatchery,Summer,2015,1775
Chinook,Hatchery,Summer,2016,1926
Chinook,Hatchery,Summer,2017,2952
Chinook,Hatchery,Summer,2018,0
Chinook,Hatchery,Summer,2019,0
Chinook,Hatchery,Summer,2020,0
Steelhead,Wild,Summer,1997,0
Steelhead,Wild,Summer,1998,0
Steelhead,Wild,Summer,1999,0
Steelhead,Wild,Summer,2000,0
Steelhead,Wild,Summer,2001,0
Steelhead,Wild,Summer,2002,0
Steelhead,Wild,Summer,2003,0
Steelhead,Wild,Summer,2004,0
Steelhead,Wild,Summer,2005,0
Steelhead,Wild,Summer,2006,0
Steelhead,Wild,Summer,2007,0
Steelhead,Wild,Summer,2008,0
Steelhead,Wild,Summer,2009,0
Steelhead,Wild,Summer,2010,113
Steelhead,Wild,Summer,2011,88
Steelhead,Wild,Summer,2012,60
Steelhead,Wild,Summer,2013,197
Steelhead,Wild,Summer,2014,0
Steelhead,Wild,Summer,2015,0
Steelhead,Wild,Summer,2016,2
Steelhead,Wild,Summer,2017,0
Steelhead,Wild,Summer,2018,0
Steelhead,Wild,Summer,2019,0
Steelhead,Wild,Summer,2020,0
Steelhead,Hatchery,Summer,1997,0
Steelhead,Hatchery,Summer,1998,0
Steelhead,Hatchery,Summer,1999,0
Steelhead,Hatchery,Summer,2000,0
Steelhead,Hatchery,Summer,2001,0
Steelhead,Hatchery,Summer,2002,0
Steelhead,Hatchery,Summer,2003,0
Steelhead,Hatchery,Summer,2004,0
Steelhead,Hatchery,Summer,2005,0
Steelhead,Hatchery,Summer,2006,0
Steelhead,Hatchery,Summer,2007,0
Steelhead,Hatchery,Summer,2008,0
Steelhead,Hatchery,Summer,2009,0
Steelhead,Hatchery,Summer,2010,1195
Steelhead,Hatchery,Summer,2011,566
Steelhead,Hatchery,Summer,2012,482
Steelhead,Hatchery,Summer,2013,312
Steelhead,Hatchery,Summer,2014,574
Steelhead,Hatchery,Summer,2015,543
Steelhead,Hatchery,Summer,2016,388
Steelhead,Hatchery,Summer,2017,51
Steelhead,Hatchery,Summer,2018,0
Steelhead,Hatchery,Summer,2019,0
Steelhead,Hatchery,Summer,2020,0
